filter_clog_pct,fan_speed_pct,vibration_mm_s,bearing_temp_c,run_hours,failure_within_7d
0.721961,0.50186,2.251639,56.844529,4384.555179,0
0.741944,0.496607,3.047759,60.048101,6046.533565,1
0.071162,0.123669,1.93494,38.470739,2851.776065,0
0.421875,0.952353,2.799699,61.493149,5711.273783,0
0.088226,0.496181,1.5895,44.794773,1717.223407,0
0.721822,0.081632,2.588582,50.591586,7551.90491,1
0.299572,0.715481,2.858928,56.63331,7105.983961,0
0.637007,0.674198,2.233901,57.954101,4164.04239,0
0.550465,0.602798,1.830632,53.330733,2290.562512,0
0.921325,0.835324,4.409138,69.928841,7942.317212,1
0.537435,0.90201,3.987403,68.755253,7974.281689,1
0.392063,0.816727,1.508041,53.568212,618.188105,0
0.912802,0.248483,2.776702,56.503431,4578.954297,0
0.556983,0.944611,2.58264,63.286723,4285.252793,0
0.902824,0.488165,1.959428,55.034806,1389.906815,1
0.149466,0.931151,3.527663,60.501823,8377.174095,0
0.084867,0.515624,1.61655,44.329348,956.858767,0
0.78066,0.757355,2.790761,62.911415,3180.662438,1
0.514371,0.210401,2.130864,49.198806,4478.038787,0
0.285132,0.399374,2.069056,48.605282,3061.041539,0
0.335086,0.382147,1.664302,47.2663,2179.674651,0
0.125369,0.623454,1.947948,51.006439,4902.349391,0
0.277284,0.096762,0.953015,37.992466,283.198317,0
0.232076,0.518419,2.074051,50.215072,4304.103043,0
0.567318,0.196028,2.919129,50.939571,6119.209304,0
0.448398,0.944236,3.498041,66.0,7815.272092,1
0.276894,0.875336,1.083975,55.321469,1052.103152,0
0.889222,0.503794,2.705433,61.810102,6468.469465,0
0.609133,0.73386,2.453036,62.056385,5908.864404,0
0.307106,0.137584,2.83999,42.465213,7812.606084,0
0.201379,0.518755,3.572684,54.61567,8599.48029,0
0.56436,0.313801,2.949385,51.064993,6974.832186,0
0.020931,0.841634,0.725756,53.703672,406.177601,0
0.181244,0.703509,2.052803,53.343727,6140.553196,0
0.75366,0.979161,3.56546,71.283662,7644.640062,1
0.15013,0.268317,1.913164,43.891196,3681.970897,0
0.904518,0.169474,1.752118,51.575954,2721.017745,0
0.097183,0.846176,2.608761,58.068261,7898.829828,1
0.645951,0.221317,2.299992,45.811478,3338.592346,0
0.796584,0.352821,1.568825,51.96236,670.613339,0
0.863462,0.93698,2.251779,63.667848,1055.253334,0
0.659521,0.929855,3.111241,64.75484,5574.467496,1
0.210842,0.886701,1.53268,53.562151,1762.414159,0
0.023184,0.689289,1.420518,49.434568,2217.571157,0
0.027145,0.395557,1.292099,40.49242,2162.402526,0
0.920528,0.998371,3.208829,69.765911,3996.184132,1
0.861186,0.484736,2.958936,59.014559,4837.16468,1
0.448106,0.376725,2.820174,52.494865,6466.375471,0
0.261079,0.151753,0.863497,37.727084,568.748308,0
0.591548,0.522606,2.351032,53.629811,3445.302611,0
0.525834,0.123802,2.03837,46.635678,1447.753024,0
0.11702,0.959182,2.28876,59.172753,6285.037513,1
0.603958,0.356709,1.924393,48.904535,3619.444272,0
0.384097,0.094176,2.191012,43.004758,5742.698023,0
0.469026,0.856404,3.738035,64.632084,8758.137207,1
0.275829,0.832162,3.831784,61.554296,8599.024615,1
0.751943,0.377442,2.34225,54.66733,2773.966883,0
0.917359,0.239073,1.650018,49.772969,1662.551417,0
0.276897,0.202672,2.313094,44.268922,5780.674814,0
0.46449,0.912955,3.307172,62.992013,5329.267323,1
0.396889,0.987792,3.172905,63.770187,7364.209182,1
0.519624,0.249132,1.410718,42.723113,706.604431,0
0.196546,0.269577,2.692318,45.476429,6131.571287,0
0.308378,0.851441,3.133538,62.182177,7104.657087,0
0.048681,0.215833,1.685414,37.120289,3715.987972,0
0.773934,0.465567,1.676436,53.939302,207.411757,0
0.229762,0.485651,1.765835,50.327128,3569.948234,0
0.578891,0.745492,2.708707,60.077359,4301.508095,0
0.237459,0.188377,2.070823,43.34506,5685.024411,0
0.038045,0.867734,2.00988,56.824063,5158.208452,1
0.793579,0.94837,3.834531,71.52183,6951.712631,1
0.877861,0.984453,2.57341,65.98925,3599.551169,1
0.89488,0.906974,2.80428,64.166394,3951.329209,1
0.045872,0.307469,2.6985,45.37967,7571.748864,0
0.351707,0.574297,1.707052,49.351147,1390.00235,0
0.475227,0.869142,3.752608,66.514072,8343.00112,1
0.574686,0.091666,1.80066,44.363781,2771.714411,0
0.585633,0.177647,3.290096,54.011635,8396.892769,0
0.433774,0.466915,2.642043,54.653171,8115.790008,1
0.40948,0.381642,3.396407,54.301757,8330.077106,1
0.349569,0.721862,2.063363,57.512768,4496.278581,1
0.149296,0.855952,2.662447,56.93671,4766.019061,0
0.891797,0.10248,2.06556,49.353311,4249.307178,1
0.160007,0.651015,2.886455,52.911273,5935.266719,1
0.61132,0.409438,2.231231,52.76156,4026.96111,1
0.930144,0.526865,2.558898,58.571545,2769.978098,1
0.293747,0.677013,2.45185,55.708761,5599.359941,0
0.902037,0.276326,3.474045,60.106264,8762.608031,1
0.913649,0.580078,2.850432,62.493075,6140.897548,1
0.175279,0.534537,1.258496,46.700846,1662.396786,0
0.413596,0.248565,1.309478,44.296525,423.384707,0
0.064634,0.179177,1.305013,36.934276,1839.444815,0
0.691327,0.27197,1.28347,48.660286,1365.817383,0
0.707363,0.083751,2.807822,50.662702,8218.220782,0
0.873231,0.669325,1.540306,55.653674,46.037691,0
0.136331,0.81892,2.543054,55.504281,6493.031233,1
0.336689,0.691691,1.94824,54.254962,1702.552767,0
0.944147,0.41488,3.28494,58.679566,7235.924029,1
0.186387,0.161781,1.284267,40.12455,2117.673449,0
0.912585,0.364604,3.844542,59.538101,6384.078274,0
0.749833,0.374057,3.11225,57.128797,5084.840297,0
0.462546,0.485958,3.353223,55.9239,6832.393246,1
0.595422,0.184898,0.819395,43.163717,115.315031,0
0.384864,0.223931,1.63943,42.127088,1428.714027,0
0.046047,0.225783,2.821909,41.017515,6440.83147,0
0.300973,0.511962,1.642671,51.011004,3792.257828,0
0.392734,0.392335,1.842436,46.199332,1621.586438,0
0.891977,0.541474,1.771319,55.563959,903.422355,1
0.255775,0.631578,2.313126,51.841278,4042.270527,0
0.330052,0.912957,2.005276,57.909317,855.478551,0
0.282897,0.605637,1.971582,50.42812,1545.762403,0
0.120751,0.79201,3.425647,58.620066,7579.544,0
0.208168,0.231667,1.140698,41.077516,2765.061988,0
0.794443,0.808945,2.700716,64.803307,3844.025503,0
0.853239,0.517084,3.112947,59.146835,5587.721567,1
0.208375,0.120074,3.081186,44.497675,8699.503826,0
0.5759,0.534288,1.309937,52.514301,1720.748734,0
0.017658,0.545814,0.924069,43.339686,1082.633126,0
0.638283,0.775986,3.160005,64.42886,7307.593019,1
0.268184,0.471887,3.039228,53.025586,7899.086098,1
0.437487,0.931545,2.084167,58.043434,1797.756751,0
0.335888,0.607355,2.26399,54.521725,4398.256475,0
0.459397,0.932244,2.407588,62.493125,2642.815273,1
0.122914,0.65715,2.397711,50.073434,4046.226575,0
0.367318,0.704632,3.504757,59.587473,7135.163497,1
0.908668,0.585453,1.686574,59.531805,1053.604467,0
0.356596,0.704403,3.491087,60.203481,8314.514189,0
0.9249,0.808819,3.97237,69.403099,6618.634497,1
0.437196,0.237144,3.067855,51.492946,6419.550585,0
0.913198,0.085421,2.059675,48.50259,3621.75447,0
0.505185,0.33838,2.192007,49.743253,6109.643355,0
0.799644,0.21124,2.019215,51.59447,3194.253634,1
0.855967,0.570313,2.302745,59.274064,2789.669236,1
0.59222,0.852952,4.165467,68.850917,8769.050251,1
0.483016,0.715625,2.701626,58.076714,6380.219038,0
0.732982,0.850154,3.792948,68.094865,6437.381049,1
0.147317,0.493611,2.294971,47.217813,4147.768385,0
0.938988,0.715948,3.164371,67.981917,4870.698281,1
0.419923,0.242815,1.913293,46.173911,4299.89536,0
0.287654,0.344377,1.927832,45.782674,2878.863537,0
0.853674,0.711892,2.132081,59.376978,536.222379,0
0.06607,0.308705,2.034736,43.005357,3633.537275,0
0.887081,0.091689,2.888447,52.498141,8518.495801,1
0.29861,0.547413,1.733546,48.089899,3562.758886,0
0.845151,0.096268,0.817742,44.760692,1097.371594,0
0.300764,0.899041,1.702428,57.916036,2407.306219,0
0.244794,0.961247,1.364188,55.255243,620.187387,0
0.922115,0.53526,1.683135,56.864002,1139.09035,0
0.409159,0.779024,2.316248,57.518683,2403.026667,1
0.734979,0.191207,1.543535,48.89022,1671.435385,0
0.426169,0.797005,2.159822,56.044768,3151.52987,0
0.169891,0.212994,1.686678,43.51588,3647.259584,0
0.077963,0.821541,2.619037,52.355091,7048.833385,0
0.075861,0.741618,1.315991,49.084479,616.248313,0
0.679664,0.694652,2.752273,57.816985,4131.368898,1
0.573794,0.39772,2.706414,53.371134,4693.484766,1
0.903675,0.332623,3.815873,60.276628,8347.084019,1
0.025963,0.849854,1.814958,53.375404,4517.197408,0
0.631068,0.863182,2.689917,63.150214,6177.107234,1
0.102268,0.596122,2.487918,51.164575,5233.311971,1
0.522503,0.850022,3.551316,63.079058,8278.805806,1
0.915692,0.275814,2.339601,51.788088,3188.980479,0
0.812706,0.530051,1.486742,52.896249,1615.136297,0
0.906399,0.746664,3.588464,66.681084,6578.618406,1
0.643394,0.917251,2.735839,63.52463,2616.618448,1
0.513495,0.982905,1.334386,57.311171,301.612111,1
0.454034,0.100318,1.391672,40.296806,2526.5802,0
0.570902,0.993687,2.391864,62.792099,51.286653,0
0.295909,0.996305,1.971095,60.351888,2678.549913,1
0.870588,0.234739,2.310818,54.021513,4842.371792,0
0.90589,0.433459,3.300385,63.137729,7975.458868,1
0.09668,0.432402,3.60239,49.982233,8252.714743,0
0.634413,0.673692,2.525807,57.521464,3725.972884,0
0.042957,0.450175,2.126037,44.900715,4274.761689,0
0.249838,0.449897,3.006496,52.888555,6450.776342,0
0.847324,0.684492,3.742883,65.814684,7485.6055,1
0.072812,0.793311,1.884359,53.043967,3291.144325,1
0.819542,0.947112,2.067357,62.862717,859.181853,0
0.735618,0.353213,2.700734,52.458592,4890.287082,1
0.927224,0.986847,3.500653,73.645396,7037.903268,1
0.832885,0.853462,3.638754,67.441595,4893.339395,1
0.236123,0.655057,1.528807,49.868109,705.681061,0
0.596324,0.171909,2.123474,46.322746,2427.35233,0
0.876464,0.899562,3.197915,67.588667,5604.943075,1
0.551187,0.748879,1.625839,55.717519,655.470908,0
0.377067,0.34297,1.858993,46.616098,2228.835694,0
0.714851,0.945417,3.471055,68.345934,4834.843052,1
0.759614,0.111866,1.629406,47.239637,3175.316162,0
0.873184,0.910083,2.120136,66.936588,1645.400909,0
0.422231,0.350261,1.954135,49.464575,2363.202451,0
0.464204,0.314918,1.984417,47.837784,3517.449273,0
0.090084,0.481132,1.345194,46.353379,1686.722498,0
0.948208,0.830948,3.53388,67.823828,5464.290765,0
0.321855,0.827177,3.308366,63.474417,7896.901414,0
0.164527,0.72092,3.010769,56.47936,7218.093153,0
0.07839,0.933414,1.260769,53.190124,1538.224463,0
0.196373,0.656725,3.453201,57.680368,8021.049478,0
0.228337,0.639126,1.327135,49.667588,2094.784695,0
0.271399,0.712431,2.779452,55.209301,6077.51614,0
0.801798,0.299346,1.823665,51.413732,3575.508999,1
0.500491,0.666998,2.479431,60.473686,5546.804538,0
0.658681,0.140408,2.971333,47.324486,6244.006531,0
0.715304,0.938552,1.384833,63.364962,54.907231,0
0.28485,0.843351,2.462272,59.46019,4371.452053,1
0.916853,0.20531,3.426708,56.832641,8975.652052,1
0.517697,0.354828,3.435667,54.693075,7635.971671,0
0.652843,0.853784,3.1925,64.984018,4035.125456,1
0.749852,0.291134,2.218146,51.441423,2999.821208,0
0.39428,0.51912,2.228823,51.591715,5671.810356,0
0.725698,0.869481,2.363788,61.805899,2832.807979,1
0.503025,0.51215,3.520193,60.481568,7901.539358,1
0.531372,0.108859,0.961029,39.894596,543.081659,0
0.534186,0.156769,1.499322,43.492836,332.372387,0
0.704299,0.994959,2.156993,62.350001,239.934649,0
0.28271,0.25876,2.052838,44.607783,3692.747334,0
0.315305,0.210671,1.954175,42.840463,2862.660581,0
0.674958,0.480464,2.626778,58.127562,6420.413123,1
0.404443,0.726597,0.847565,53.174095,1096.056432,0
0.699574,0.307097,2.232335,52.83524,4596.938576,0
0.822766,0.377256,3.478248,55.596661,6325.878748,1
0.716791,0.780712,2.125951,63.138844,2106.348518,0
0.018109,0.470317,1.507058,41.817645,2125.165048,0
0.849707,0.71476,4.112001,66.647067,8060.969306,1
0.280831,0.746971,2.798968,58.103811,5872.567178,0
0.263203,0.705444,2.702116,59.023703,7090.136579,1
0.206903,0.746672,2.146867,51.505783,3100.648171,0
0.211514,0.963847,1.215854,54.783418,773.455006,0
0.249265,0.628591,3.370434,56.87023,8650.098765,0
0.482297,0.091541,2.080465,43.815313,2734.695321,0
0.156004,0.418086,1.997354,44.339593,3644.488336,0
0.581752,0.84042,3.422621,66.944449,8053.945341,1
0.275195,0.898907,2.161286,60.119769,5562.221463,0
0.431193,0.364528,0.915099,46.471212,54.684406,0
0.254621,0.121336,1.333962,36.419225,758.550175,0
0.598772,0.493467,1.409125,51.875788,1447.91062,0
0.849972,0.669204,4.048694,65.698033,8497.94697,1
0.701124,0.685251,1.846451,55.950356,593.328571,0
0.65744,0.386037,2.719638,52.780519,4556.354981,0
0.438276,0.125186,1.94193,42.358603,2017.483318,0
0.389737,0.404429,1.731722,48.762615,5328.062597,0
0.217556,0.358056,2.039256,44.99329,3828.780952,0
0.457874,0.177202,1.392119,45.288865,2085.869809,0
0.945029,0.591099,1.656496,56.613945,1292.862704,0
0.537044,0.398995,2.679378,53.986734,5964.873959,0
0.415228,0.170072,1.054186,40.814307,1462.046809,0
0.860186,0.707729,3.370511,64.227016,5307.322931,1
0.913292,0.14217,1.576484,49.777827,1100.136935,0
0.547669,0.701049,1.939111,56.899104,502.729018,0
0.914382,0.422527,1.47431,55.305982,638.445971,0
0.833629,0.685101,2.884933,63.918884,6086.330619,0
0.607178,0.995913,2.299291,65.990133,2983.613165,0
0.307021,0.103347,3.324624,47.605044,8646.738694,0
0.704191,0.461172,2.710114,57.572422,5388.706361,0
0.442856,0.442576,3.438592,53.332477,7629.30708,1
0.823709,0.354575,3.263789,59.459384,8341.584387,1
0.647862,0.31412,1.823801,50.986307,3029.07911,0
0.602031,0.172082,3.496671,52.541843,8902.298284,0
0.100285,0.287095,1.687227,42.722905,2298.207774,0
0.752247,0.299595,1.646665,47.795626,2641.092252,0
0.857997,0.77017,2.158933,63.384958,1435.933554,1
0.743278,0.769501,1.866011,57.402866,690.906069,0
0.035724,0.175256,2.669581,40.920145,6981.178247,0
0.720267,0.864265,1.911745,60.301907,181.641749,0
0.197661,0.925688,2.272234,60.153965,4719.480245,0
0.883897,0.91169,3.265515,68.837075,4701.270289,1
0.328686,0.370118,1.586392,43.951836,1299.566054,0
0.453993,0.256427,1.747175,46.424863,2766.911934,0
0.548645,0.523103,2.692683,56.922944,6826.626398,0
0.810827,0.476259,2.88641,57.811315,6455.809609,1
0.774418,0.581207,3.03614,61.433794,5250.643472,0
0.22548,0.455709,2.36753,49.823261,6752.610349,0
0.248658,0.127329,2.891094,46.377817,8555.261974,1
0.583213,0.433033,2.107112,52.848211,4004.996035,1
0.364969,0.631055,2.849652,56.387586,5828.115972,0
0.427586,0.268884,2.531671,49.06913,4377.847687,0
0.294537,0.26163,1.832919,45.81706,4355.489052,0
0.330371,0.743742,3.163519,60.463657,6161.675986,1
0.690413,0.858769,2.282963,60.593121,2442.502804,0
0.330757,0.945352,3.344406,61.92285,6925.325011,1
0.742009,0.998712,2.299317,66.071404,465.16817,1
0.786188,0.282434,2.521773,56.921352,5974.865451,1
0.486159,0.570474,3.438047,57.069596,7859.590212,0
0.391504,0.09828,0.445442,38.862468,777.201423,0
0.824386,0.440655,3.592286,61.76699,8276.575925,1
0.486644,0.156223,1.786672,43.390361,1152.73488,0
0.325994,0.169303,1.21808,42.758076,830.658613,0
0.483039,0.683706,2.662184,60.299775,4013.304107,1
0.892877,0.895792,3.789506,70.057836,6574.028164,1
0.66454,0.932046,4.025926,68.065378,6790.138979,1
0.113759,0.752214,1.084476,47.647752,508.608795,1
0.509931,0.203215,2.159882,46.641636,3485.005041,0
0.926497,0.887448,2.978458,68.89464,5339.21245,1
0.753667,0.495287,2.699791,56.739827,3464.197066,0
0.699141,0.621205,2.623882,58.988622,3834.25175,0
0.438128,0.303674,1.591995,47.331303,1900.330841,0
0.349565,0.37161,1.77188,48.195447,1954.973621,0
0.548981,0.949564,3.312245,64.542122,5811.693397,1
0.081527,0.910662,2.709481,59.59066,6776.249477,1
0.575846,0.451521,2.19672,52.514047,5625.362759,0
0.239486,0.33382,1.93242,45.617553,4857.880527,0
0.485165,0.176763,2.714517,49.403963,7799.25857,0
0.798551,0.570913,3.579352,61.626993,7496.308049,0
0.553503,0.354569,3.082188,54.62775,8878.506996,1
0.501117,0.866477,2.111438,56.66954,833.576099,0
0.34952,0.73095,2.085749,54.517758,3791.831283,0
0.929404,0.839107,4.321958,71.4051,8862.581302,1
0.260934,0.106647,1.913222,40.082228,2792.233392,0
0.475946,0.276719,2.246906,47.629896,3290.697376,0
0.847746,0.372511,3.47807,61.080436,8841.407216,0
0.376426,0.567176,2.557626,55.289591,4369.628756,0
0.2985,0.488646,0.610884,48.049264,219.174518,0
0.373117,0.6663,1.176046,52.43771,1754.908379,0
0.555206,0.69718,3.486188,61.741929,7172.790565,1
0.176367,0.671252,3.192397,54.420634,7397.893378,0
0.613279,0.789556,4.136297,65.089308,8776.007367,1
0.77541,0.290384,1.656126,49.979613,3515.283819,0
0.331244,0.43803,1.443482,46.389405,1459.455915,0
0.488541,0.645972,3.019183,61.473978,8546.286286,0
0.262707,0.096123,1.521744,37.739109,3369.005831,0
0.407396,0.856352,3.616585,62.343394,6117.854514,0
0.755282,0.202453,2.792183,55.83784,8470.468537,1
0.258185,0.532695,1.778013,48.08034,1946.294213,0
0.211613,0.243643,3.084017,46.542755,8291.816777,0
0.702402,0.599017,3.992231,62.813687,8212.64106,1
0.929481,0.82303,2.208158,65.755329,1854.905284,1
0.19344,0.307392,2.754371,45.740849,5931.112476,0
0.453457,0.625824,3.266737,58.945741,7954.206734,0
0.54448,0.498642,2.481494,55.326377,4856.873209,0
0.100353,0.845715,1.153753,51.706881,1010.111465,0
0.816348,0.90638,3.758874,67.628742,6457.653763,1
0.231004,0.293273,2.060973,44.453801,4248.216239,0
0.629034,0.304928,2.321196,52.482187,5693.218259,0
0.831502,0.495114,2.534335,57.165978,2483.382607,0
0.863305,0.838672,4.424904,72.650433,8838.563845,1
0.352651,0.880826,1.685602,56.976829,2410.445832,0
0.269407,0.833663,2.966256,59.377104,7568.999207,0
0.193151,0.637774,2.73711,54.331247,6492.516118,0
0.496647,0.905649,2.063919,63.352801,3186.558341,0
0.756849,0.223064,2.47411,52.744692,5685.045848,0
0.211332,0.938797,2.584821,59.477639,6008.015721,1
0.626276,0.548557,3.192443,58.197799,7139.253025,1
0.728893,0.812766,1.823603,62.462624,2282.403175,0
0.853408,0.63085,3.537554,64.18117,7998.047533,1
0.566368,0.165571,0.927663,43.507977,925.991415,0
0.082481,0.806363,2.717728,58.755725,7826.164137,1
0.92906,0.166661,2.302186,51.353116,5421.101867,0
0.362455,0.45347,3.577878,57.23031,8678.799451,1
0.457405,0.591907,2.025958,53.305821,3577.889073,1
0.35133,0.660823,1.585573,51.395142,1080.809548,0
0.20886,0.956092,2.333371,58.050678,3778.184313,0
0.361516,0.686521,2.344995,55.127448,4898.394472,0
0.948296,0.227547,2.562796,54.295201,4581.688856,1
0.416591,0.988963,3.499319,67.033928,6960.617186,1
0.102016,0.254587,1.874151,40.417261,4565.174826,0
0.083916,0.538936,0.642141,42.10265,884.893619,0
0.393302,0.723862,3.281968,61.322501,6741.328665,0
0.888339,0.439632,3.344923,60.544513,5944.311425,1
0.18459,0.572587,1.907833,47.698244,3608.268549,1
0.849319,0.318518,2.57322,51.728931,3377.099047,0
0.039604,0.445518,0.403798,41.095653,1042.548951,0
0.828214,0.540671,2.362996,56.785403,3344.851638,1
0.284522,0.310576,3.321023,52.323855,8321.058254,0
0.777614,0.499817,3.760919,64.346464,8227.455221,0
0.008181,0.730074,1.476634,48.737636,4129.818213,0
0.301929,0.694305,1.987734,51.447977,1453.989016,0
0.259025,0.589935,1.419391,49.912753,303.051459,0
0.937101,0.91067,2.37537,64.567595,1315.508574,1
0.834451,0.577973,2.114637,59.177942,1800.014378,0
0.828491,0.45306,1.49514,51.262838,159.145458,0
0.827456,0.859721,4.225101,72.42267,7734.028587,1
0.825736,0.206402,2.564361,53.286736,5744.188241,0
0.891451,0.312392,2.71591,56.850754,6222.433505,0
0.889589,0.970901,2.764358,68.673105,4026.438547,1
0.457459,0.312589,1.547379,45.620497,645.508892,0
0.602579,0.543546,2.334906,55.912553,3136.752383,0
0.72449,0.745307,2.247811,59.762415,1618.318444,0
0.576865,0.676223,3.364381,62.678717,7844.712476,0
0.269498,0.868212,1.654229,53.193734,2214.793617,0
0.166167,0.929637,2.582774,58.39299,4515.108858,0
0.008689,0.937428,1.038551,50.557954,270.321023,0
0.821624,0.763743,2.189786,64.5126,2771.150519,0
0.931139,0.613385,2.578909,61.004815,1670.555947,0
0.674017,0.575918,2.898267,59.059135,4587.048202,0
0.799416,0.323701,3.333891,59.062148,7741.279612,0
0.531713,0.855514,2.048111,63.170509,2332.189115,0
0.308265,0.083381,1.969597,41.2938,2753.637952,0
0.690326,0.658638,2.150275,57.516464,1029.412248,1
0.898537,0.366972,2.02376,56.793387,2251.616221,1
0.002349,0.8878,2.112851,54.830672,3684.39371,0
0.625576,0.281311,1.733511,50.625577,1480.015385,0
0.580629,0.737189,3.869143,61.735192,7397.113896,1
0.104145,0.236544,1.935739,41.445046,4391.363521,0
0.576292,0.846306,2.015465,62.302733,1728.926591,0
0.655507,0.295111,0.96122,50.087445,874.761109,0
0.878263,0.674797,4.005632,69.770531,7839.166216,1
0.089428,0.810824,3.09251,56.991387,8409.274607,0
0.663973,0.102264,2.135435,45.823411,3372.893105,0
0.746074,0.324261,2.574876,53.217778,4266.221329,0
0.762397,0.366125,3.620659,57.018906,8338.912858,1
0.060342,0.320622,1.907227,44.846755,4114.479238,0
0.083451,0.886605,1.189455,50.435443,960.239614,0
0.194724,0.329579,1.410287,43.354415,2823.393363,0
0.086697,0.169266,2.799567,43.946407,6123.475572,0
0.643066,0.942607,3.054123,68.622637,6084.849272,0
0.33224,0.856109,3.085623,60.714844,5721.32864,0
0.496593,0.46268,1.927953,49.600761,3548.361828,0
0.263731,0.387289,1.852496,45.055333,2924.750456,0
0.097049,0.748997,1.24406,48.117046,1312.148024,0
0.947965,0.16516,2.279093,53.446539,4714.690859,0
0.656015,0.916786,4.112909,70.674428,8702.931049,1
0.518257,0.740137,3.313416,60.043492,8158.982907,1
0.845241,0.652656,2.397943,61.351845,2581.595441,0
0.737059,0.286688,2.074163,52.584442,2526.908358,0
0.449746,0.699705,2.678475,57.665783,4326.577966,0
0.41545,0.278938,2.388572,49.400825,4968.327467,0
0.039357,0.38572,2.048033,44.764864,3467.892913,0
0.863588,0.908218,2.671001,62.07536,2866.763228,0
0.403184,0.817174,2.743819,60.864626,4990.08129,0
0.371932,0.504562,2.348587,53.618959,5799.521061,0
0.059606,0.58514,3.049495,51.23887,7299.889468,0
0.645915,0.290376,3.343968,54.383333,8213.759463,0
0.02555,0.435274,1.117363,43.145255,2257.01727,0
0.636465,0.643532,3.328955,60.749139,6274.035283,1
0.458792,0.309643,1.492947,47.994378,1170.389993,0
0.608367,0.263475,2.128458,50.004097,4719.46856,0
0.840358,0.743695,1.582818,58.641238,949.504795,0
0.423281,0.702167,3.690924,57.254857,7790.141382,0
0.595742,0.318972,1.77718,49.642972,2167.808746,0
0.596706,0.687992,2.287465,56.443181,2373.075939,1
0.848575,0.987446,3.090953,68.530587,5123.926428,1
0.646517,0.96023,3.68464,68.364695,6192.416061,0
0.387443,0.339008,2.545579,49.432768,7795.601139,0
0.629232,0.938289,3.363397,66.361146,5265.404714,1
0.243306,0.75501,2.572961,57.333326,5877.545507,0
0.87118,0.836125,2.401576,63.843623,2162.892263,1
0.933302,0.476763,2.685666,59.60168,5658.453545,0
0.707866,0.840493,3.081344,61.55971,2919.631623,1
0.909403,0.517816,1.368139,54.088696,980.006805,0
0.146288,0.465591,1.627518,46.866305,2080.522864,0
0.376126,0.473507,2.233328,53.827973,4338.81568,0
0.908099,0.65493,2.532484,63.005945,4546.573846,1
0.607893,0.201844,2.533248,50.057645,5469.719923,0
0.189156,0.109441,3.219638,46.428829,8298.965501,0
0.576309,0.733238,3.459269,62.93953,7800.792778,0
0.517944,0.307824,2.224252,51.722612,3696.295863,0
0.67584,0.472381,3.314783,57.33303,5632.617991,0
0.495015,0.569148,1.333906,50.902605,614.557195,0
0.210352,0.328833,3.089546,47.71266,8765.703187,0
0.249097,0.590924,2.351974,53.179168,5015.60994,0
0.59234,0.666554,2.578515,58.52853,5601.548887,1
0.364987,0.723498,1.792443,54.158047,1945.418228,0
0.92899,0.095981,0.92671,49.944172,1263.270529,0
0.479947,0.874311,2.05334,60.077826,1187.561044,0
0.725325,0.421092,3.764247,56.605091,8488.142094,1
0.263788,0.299625,1.120092,40.123665,1200.278124,0
0.605451,0.483174,3.481545,57.520906,8893.538556,1
0.626588,0.717854,1.2138,58.421738,258.922632,0
0.034569,0.716187,1.510607,49.847872,1199.641718,0
0.828777,0.679696,3.034458,63.568318,6222.67031,1
0.62611,0.183391,2.318169,49.310727,6696.367094,0
0.049668,0.772492,2.179202,52.780648,2398.717688,0
0.857055,0.20978,1.161514,48.547665,812.697226,0
0.683018,0.323661,3.724764,59.412654,8799.96292,0
0.154479,0.363045,3.264551,49.655598,8231.824335,0
0.134611,0.269791,2.712693,46.625638,6579.619907,1
0.927478,0.2615,2.634946,56.223969,5937.77476,0
0.803368,0.234763,3.694382,55.438441,7376.716759,0
0.100429,0.856011,1.793274,54.870542,3130.081762,0
0.509997,0.515792,1.599987,50.426303,2213.870903,0
0.719907,0.224352,1.926791,47.093613,1848.618146,0
0.152448,0.587647,1.262904,46.412681,319.901487,0
0.931251,0.220055,2.333727,52.012761,3268.781996,0
0.902373,0.140738,2.394447,49.875032,4735.876723,0
0.178933,0.338049,3.789722,49.594128,8302.251114,0
0.201932,0.459396,2.503449,52.2209,8180.538438,0
0.10222,0.235075,3.480906,44.313812,8660.723564,0
0.845625,0.918033,2.1897,65.928415,2069.559325,0
0.443589,0.575489,2.058027,54.321749,2101.367111,0
0.23096,0.832004,2.058779,57.835164,5503.4401,1
0.438019,0.696154,2.637297,57.126114,3386.309106,1
0.537985,0.599916,2.019613,54.892588,2886.382741,0
0.323613,0.103674,1.899889,42.016459,3827.958358,0
0.610736,0.736011,2.121768,55.972163,1866.662993,0
0.500536,0.592628,1.516006,54.081968,3072.513963,0
0.114141,0.13496,1.515781,35.491623,2311.840873,0
0.021011,0.551908,1.668868,46.402079,823.220935,0
0.632047,0.338368,3.048026,53.367744,6341.923804,0
0.746293,0.365291,2.867664,55.12637,4329.986336,0
0.093425,0.814898,1.534878,53.662252,2431.937628,0
0.425646,0.806247,3.266069,61.926239,5891.401074,0
0.515402,0.552674,3.110865,55.353902,5806.629303,1
0.24348,0.650098,3.391459,57.618134,6595.600265,0
0.858703,0.776418,2.055887,61.138783,1549.654865,0
0.874964,0.211292,3.519164,58.875421,8289.927973,1
0.345306,0.864824,2.404153,58.765363,3256.294855,0
0.6018,0.895621,2.090626,64.012233,2703.072147,1
0.919903,0.205699,1.452318,52.366494,1533.009549,0
0.130743,0.545777,1.84085,48.231759,1394.508687,0
0.500216,0.829565,2.84382,63.32476,3993.597507,0
0.655841,0.857904,3.117548,64.84178,4386.39853,1
